datetime,solar_irradiance,ambient_temperature,relative_humidity,uv_index,wind_speed,power
2018-03-12 22:00:00,3.2,31.69,56.033,0.0,2.26,0.0
2018-03-12 23:00:00,2.5,31.28,56.35133333,0.0,2.84,0.0
2018-03-13 00:00:00,0.0,27.97,63.18833333,0.0,2.064,0.0
2018-03-13 01:00:00,0.0,27.784,64.17666667,0.0,1.53,0.0
2018-03-13 02:00:00,0.0,27.662,64.775,0.0,1.48,0.0
2018-03-13 03:00:00,0.0,27.485,66.03833333,0.0,1.34,0.0
2018-03-13 04:00:00,0.0,27.375,66.50666667,0.0,0.8,0.0
2018-03-13 05:00:00,0.0,27.4,66.68333333,0.0,3.219,0.0
2018-03-13 06:00:00,14.83,27.345,67.20166667,0.0,1.605,1.398478
2018-03-13 07:00:00,136.73,28.317,67.25166667,1.5,4.593,2.002915
2018-03-13 08:00:00,288.95,29.235,66.42166667,7.95,5.497,2.313066102
2018-03-13 09:00:00,558.55,30.995,64.415,20.2,5.11,2.343535
2018-03-13 10:00:00,710.4,32.165,60.38233333,39.6,5.7,2.355985
2018-03-13 11:00:00,774.05,32.63,57.00166667,53.97,5.369,2.394550169
2018-03-13 12:00:00,772.85,34.73,53.029,55.99,4.228,1.955163
2018-03-13 13:00:00,468.15,33.95,,33.23,5.763,2.33462069
2018-03-13 14:00:00,518.4,34.2,,31.71,6.145,2.478034
2018-03-13 15:00:00,503.69,34.925,,22.7,7.21,2.342936949
2018-03-13 16:00:00,271.3,33.725,,8.83,6.504,2.187693559
2018-03-13 17:00:00,56.56,30.465,,1.2,7.041,1.808584068
2018-03-13 18:00:00,8.1,29.45,55.49333333,0.0,6.046,2.251606
2018-03-13 19:00:00,0.0,29.13,57.24666667,0.0,5.649,2.351105
2018-03-13 20:00:00,0.0,28.835,59.905,0.0,6.166,2.088403
2018-03-13 21:00:00,0.0,28.64,61.69333333,0.0,7.069,0.0
2018-03-13 22:00:00,0.0,28.495,63.03333333,0.0,7.174,0.0
2018-03-13 23:00:00,0.0,28.345,63.93666667,0.0,3.462,0.0
2018-03-14 00:00:00,0.0,28.29,64.36,0.0,1.829,0.0
2018-03-14 01:00:00,0.0,28.125,64.80166667,0.0,2.105,0.0
2018-03-14 02:00:00,0.0,28.06,65.12933333,0.0,1.54,0.0
2018-03-14 03:00:00,0.0,27.98,65.32333333,0.0,1.47,0.0
2018-03-14 04:00:00,0.0,27.785,65.66666667,0.0,2.025,0.0
2018-03-14 05:00:00,0.0,27.715,66.42833333,0.0,5.003,0.0
2018-03-14 06:00:00,11.72,27.95,66.84833333,0.0,5.09,1.334547
2018-03-14 07:00:00,137.05,28.52,66.61333333,1.55,7.015,1.281278
2018-03-14 08:00:00,162.25,28.89,66.69,5.5,5.837,2.302923
2018-03-14 09:00:00,556.5,30.15,64.92833333,22.5,5.279,2.328384828
2018-03-14 10:00:00,577.0,31.025,61.79666667,36.81,7.915,2.367055
2018-03-14 11:00:00,805.95,32.025,58.95833333,63.44,7.216,2.406131379
2018-03-14 12:00:00,818.78,32.375,57.475,65.26,5.9,2.295075
2018-03-14 13:00:00,810.75,33.005,55.54166667,62.56,7.139,2.293005
2018-03-14 14:00:00,634.41,33.31,53.31066667,45.83,6.081,2.452425763
2018-03-14 15:00:00,546.7,33.415,,27.23,7.041,2.440425
2018-03-14 16:00:00,285.85,33.19,,10.75,6.881,2.256102712
2018-03-14 17:00:00,58.85,30.66,53.87333333,1.8,5.918,2.253196
2018-03-14 18:00:00,6.94,29.485,57.02666667,0.0,6.618,2.34343
2018-03-14 19:00:00,0.0,28.915,59.87666667,0.0,8.016,2.343942
2018-03-14 20:00:00,0.0,28.795,61.60333333,0.0,6.803,0.413671034
2018-03-14 21:00:00,0.0,28.655,62.87,0.0,7.459,0.0
2018-03-14 22:00:00,0.0,28.545,64.07,0.0,7.21,0.0
2018-03-14 23:00:00,0.0,28.5,64.79966667,0.0,7.563,0.0
2018-03-15 00:00:00,0.0,28.465,65.37833333,0.0,2.465,0.0
2018-03-15 01:00:00,0.0,28.33,65.56666667,0.0,2.84,0.0
2018-03-15 02:00:00,0.0,28.2,65.69333333,0.0,2.45,0.0
2018-03-15 03:00:00,0.0,28.215,65.775,0.0,1.94,0.0
2018-03-15 04:00:00,0.0,28.145,66.065,0.0,1.58,0.0
2018-03-15 05:00:00,0.0,28.015,66.93,0.0,6.409,0.0
2018-03-15 06:00:00,6.3,27.965,67.57666667,0.0,5.88,1.107980339
2018-03-15 07:00:00,130.65,28.335,67.5,1.8,7.009,2.297527
2018-03-15 08:00:00,210.05,28.915,66.17833333,9.0,7.084,2.323286441
2018-03-15 09:00:00,465.67,30.185,63.85333333,23.25,7.156,2.343592759
2018-03-15 10:00:00,653.45,31.085,60.46566667,44.39,6.556,2.360554
2018-03-15 11:00:00,786.5,32.065,57.42333333,60.88,7.147,2.405782
2018-03-15 12:00:00,854.38,32.92,54.945,68.66,5.546,2.139740339
2018-03-15 13:00:00,817.54,33.247,,61.23,7.089,2.381777288
2018-03-15 14:00:00,714.95,34.3,,46.05,6.429,2.414371
2018-03-15 15:00:00,552.1,34.823,,25.8,7.062,1.921927119
2018-03-15 16:00:00,268.54,33.452,,10.1,6.895,1.578436
2018-03-15 17:00:00,57.3,30.42,,1.75,7.767,1.149466
2018-03-15 18:00:00,7.34,29.68,54.94333333,0.0,6.166,1.859467
2018-03-15 19:00:00,0.0,29.057,57.78,0.0,6.626,0.0
2018-03-15 20:00:00,0.0,28.705,60.36,0.0,6.214,0.0
2018-03-15 21:00:00,0.0,28.555,61.925,0.0,4.661,0.0
2018-03-15 22:00:00,0.0,28.355,62.865,0.0,5.65,0.0
2018-03-15 23:00:00,0.0,28.285,63.33333333,0.0,7.295,0.0
2018-03-16 00:00:00,0.0,28.15,64.155,0.0,2.46,0.0
2018-03-16 01:00:00,0.0,28.09,64.76666667,0.0,1.76,0.0
2018-03-16 02:00:00,0.0,27.98,65.14333333,0.0,1.742,0.0
2018-03-16 03:00:00,0.0,27.865,65.25333333,0.0,1.315,0.0
2018-03-16 04:00:00,0.0,27.795,65.38,0.0,1.26,0.0
2018-03-16 05:00:00,0.0,27.825,65.77333333,0.0,5.637,0.0
2018-03-16 06:00:00,7.1,27.97,66.28666667,0.0,4.547,1.156179661
2018-03-16 07:00:00,53.34,28.3,66.34666667,1.7,4.61,1.966046441
2018-03-16 08:00:00,136.35,28.875,65.923,8.95,5.322,2.31752339
2018-03-16 09:00:00,390.95,30.275,64.90766667,20.62,5.826,2.345031864
2018-03-16 10:00:00,539.17,31.075,63.06,43.78,6.696,2.361964
2018-03-16 11:00:00,967.09,32.19,60.08666667,72.34,5.633,2.409131
2018-03-16 12:00:00,1012.98,32.735,56.995,78.53,5.651,2.417473
2018-03-16 13:00:00,907.52,33.814,54.53,70.2,6.028,2.427736
2018-03-16 14:00:00,767.6,34.185,,51.85,6.532,2.451255
2018-03-16 15:00:00,588.1,33.93,,29.62,5.944,2.158236
2018-03-16 16:00:00,185.69,31.51,,10.25,7.93,2.082621
2018-03-16 17:00:00,58.25,30.22,56.01833333,2.0,7.816,2.375678644
2018-03-16 18:00:00,5.8,29.42,58.13833333,0.0,7.096,0.29112
2018-03-16 19:00:00,0.0,28.98,60.00666667,0.0,4.971,0.0
2018-03-16 20:00:00,0.0,28.805,60.91,0.0,6.81,0.0
2018-03-16 21:00:00,0.0,28.629,61.19333333,0.0,5.851,0.0
2018-03-16 22:00:00,0.0,28.445,61.91166667,0.0,7.229,0.0
2018-03-16 23:00:00,0.0,28.22,62.35166667,0.0,6.701,0.0
2018-03-17 00:00:00,0.0,28.045,63.415,0.0,2.507,0.0
2018-03-17 01:00:00,0.0,27.865,64.155,0.0,2.395,0.0
2018-03-17 02:00:00,0.0,27.695,64.64866667,0.0,1.81,0.0
2018-03-17 03:00:00,0.0,27.535,64.83833333,0.0,1.525,0.0
2018-03-17 04:00:00,0.0,27.425,65.02,0.0,1.55,0.0
2018-03-17 05:00:00,0.0,27.12,65.645,0.0,1.475,0.0
2018-03-17 06:00:00,11.55,27.16,66.61166667,0.0,2.565,0.0
2018-03-17 07:00:00,181.15,28.44,66.735,2.7,4.295,0.0
2018-03-17 08:00:00,325.1,29.46,65.18,12.0,5.625,0.0
2018-03-17 09:00:00,625.65,31.155,61.81666667,32.7,4.875,0.0
2018-03-17 10:00:00,651.07,31.87,58.87333333,53.47,5.531,0.0
2018-03-17 11:00:00,735.3,32.51,56.74966667,71.07,5.247,0.0
2018-03-17 12:00:00,931.43,33.44,53.635,83.67,5.786,0.0
2018-03-17 13:00:00,883.87,34.11,,75.78,6.645,0.0
2018-03-17 14:00:00,773.95,34.42,,55.9,6.003,0.0
2018-03-17 15:00:00,598.04,34.365,,32.01,6.453,0.0
2018-03-17 16:00:00,223.9,32.835,,11.89,7.924,0.0
2018-03-17 17:00:00,43.2,30.7,,2.17,5.239,0.0
2018-03-17 18:00:00,6.69,29.823,54.715,0.0,6.188,0.0
2018-03-17 19:00:00,0.0,29.345,56.20666667,0.0,6.94,0.0
2018-03-17 20:00:00,0.0,28.89,58.455,0.0,6.059,0.0
2018-03-17 21:00:00,0.0,28.593,60.77666667,0.0,5.215,0.0
2018-03-17 22:00:00,0.0,28.365,62.435,0.0,7.078,0.0
2018-03-17 23:00:00,0.0,28.265,63.78833333,0.0,7.912,0.0
2018-03-18 00:00:00,0.0,28.1,64.85666667,0.0,3.959,0.0
2018-03-18 01:00:00,0.0,28.065,65.466,0.0,2.115,0.0
2018-03-18 02:00:00,0.0,27.98,65.90666667,0.0,1.685,0.0
2018-03-18 03:00:00,0.0,27.8,66.40333333,0.0,1.27,0.0
2018-03-18 04:00:00,0.0,27.77,66.83833333,0.0,1.082,0.0
2018-03-18 05:00:00,0.0,27.65,67.24666667,0.0,2.479,0.0
2018-03-18 06:00:00,9.5,27.675,67.80833333,0.0,4.666,0.0
2018-03-18 07:00:00,183.2,28.91,67.684,3.05,5.125,0.0
2018-03-18 08:00:00,401.67,30.225,65.73166667,14.15,5.472,0.0
2018-03-18 09:00:00,637.9,31.43,62.50333333,34.17,6.528,0.0
2018-03-18 10:00:00,891.33,32.485,59.37433333,56.49,6.807,0.0
2018-03-18 11:00:00,601.65,32.635,56.615,61.41,6.699,0.0
2018-03-18 12:00:00,912.15,33.37,53.90166667,78.8,6.993,0.0
2018-03-18 13:00:00,765.57,33.335,,65.0,5.324,0.0
2018-03-18 14:00:00,727.95,33.837,,53.54,6.746,0.0
2018-03-18 15:00:00,575.2,33.575,,31.0,6.728,0.0
2018-03-18 16:00:00,214.35,32.387,,11.65,7.216,0.0
2018-03-18 17:00:00,46.37,30.98,,2.14,4.956,0.0
2018-03-18 18:00:00,7.25,29.689,55.112,0.0,6.254,0.0
2018-03-18 19:00:00,0.0,29.335,57.26,0.0,5.048,0.0
2018-03-18 20:00:00,0.0,29.06,58.21,0.0,7.387,0.0
2018-03-18 21:00:00,0.0,28.75,60.58833333,0.0,6.583,0.0
2018-03-18 22:00:00,0.0,28.62,62.20166667,0.0,6.055,0.0
2018-03-18 23:00:00,0.0,28.53,63.93333333,0.0,5.649,0.0
2018-03-19 00:00:00,0.0,28.5,64.94666667,0.0,2.829,0.0
2018-03-19 01:00:00,0.0,28.44,65.45666667,0.0,1.77,0.0
2018-03-19 02:00:00,0.0,28.3,65.58833333,0.0,1.315,0.0
2018-03-19 03:00:00,0.0,28.145,65.65833333,0.0,1.4,0.0
2018-03-19 04:00:00,0.0,28.06,65.81166667,0.0,1.445,0.0
2018-03-19 05:00:00,0.0,28.015,66.24333333,0.0,5.233,0.0
2018-03-19 06:00:00,12.39,28.1,66.24333333,0.0,5.372,1.642503051
2018-03-19 07:00:00,170.1,29.155,65.84333333,2.4,5.443,2.172034
2018-03-19 08:00:00,349.19,30.27,65.36666667,13.95,7.416,2.349410847
2018-03-19 09:00:00,586.55,31.625,62.03833333,32.39,5.833,2.381225172
2018-03-19 10:00:00,710.61,32.075,60.12666667,55.51,5.987,2.396569
2018-03-19 11:00:00,820.71,32.155,57.48333333,70.32,9.605,2.414565763
2018-03-19 12:00:00,953.0,33.61,55.4,83.16,5.186,2.451775
2018-03-19 13:00:00,862.85,34.332,,74.47,7.029,2.473524407
2018-03-19 14:00:00,745.02,35.05,,54.25,6.926,2.503810169
2018-03-19 15:00:00,575.45,35.016,,31.25,6.48,2.485106441
2018-03-19 16:00:00,208.6,33.195,,11.6,6.367,2.464237
2018-03-19 17:00:00,42.55,32.055,,2.1,6.188,2.095974
2018-03-19 18:00:00,4.7,30.78,,0.0,6.148,2.397464746
2018-03-19 19:00:00,0.0,29.775,55.99166667,0.0,7.116,2.367061
2018-03-19 20:00:00,0.0,29.465,59.07833333,0.0,5.926,1.694623
2018-03-19 21:00:00,0.0,29.21,61.24166667,0.0,7.56,0.0
2018-03-19 22:00:00,0.0,29.08,62.49166667,0.0,6.265,0.0
2018-03-19 23:00:00,0.0,28.92,63.49833333,0.0,5.746,0.0
2018-03-20 00:00:00,0.0,28.76,64.33166667,0.0,2.68,0.0
2018-03-20 01:00:00,0.0,28.55,64.89666667,0.0,2.005,0.0
2018-03-20 02:00:00,0.0,28.445,65.565,0.0,1.835,0.0
2018-03-20 03:00:00,0.0,28.48,66.03666667,0.0,1.47,0.0
2018-03-20 04:00:00,0.0,28.375,66.359,0.0,1.6,0.0
2018-03-20 05:00:00,0.0,28.3,67.05333333,0.0,5.421,0.0
2018-03-20 06:00:00,14.2,28.465,67.46666667,0.0,6.182,1.250772
2018-03-20 07:00:00,137.55,29.145,67.17666667,2.45,6.149,2.334075254
2018-03-20 08:00:00,306.53,29.93,66.41333333,11.7,6.745,2.353534
2018-03-20 09:00:00,622.8,31.665,64.06433333,32.1,6.199,2.369677
2018-03-20 10:00:00,547.75,32.91,60.02166667,41.25,5.378,2.402314
2018-03-20 11:00:00,613.7,34.408,56.73133333,51.36,4.121,2.44875
2018-03-20 12:00:00,520.42,34.46,54.715,44.56,5.192,2.478747
2018-03-20 13:00:00,844.43,35.145,,63.39,5.335,2.494077966
2018-03-20 14:00:00,726.4,36.286,,47.05,6.306,2.51653
2018-03-20 15:00:00,562.1,36.32,,27.95,7.02,2.517623
2018-03-20 16:00:00,214.05,34.3,,11.0,6.422,2.482713
2018-03-20 17:00:00,43.8,31.845,,1.95,8.425,2.436039
2018-03-20 18:00:00,3.35,30.555,54.725,0.0,8.773,2.393458
2018-03-20 19:00:00,0.0,29.75,58.505,0.0,6.08,1.274992881
2018-03-20 20:00:00,0.0,29.44,61.445,0.0,5.729,0.0
2018-03-20 21:00:00,0.0,29.23,62.82666667,0.0,6.218,0.0
2018-03-20 22:00:00,0.0,29.12,63.69333333,0.0,6.755,0.0
2018-03-20 23:00:00,0.0,28.975,64.175,0.0,7.187,0.0
2018-03-21 00:00:00,0.0,28.8,64.625,0.0,3.095,0.0
2018-03-21 01:00:00,0.0,28.78,65.42,0.0,2.145,0.0
2018-03-21 02:00:00,0.0,28.635,66.245,0.0,2.63,0.0
2018-03-21 03:00:00,0.0,28.575,66.25666667,0.0,2.095,0.0
2018-03-21 04:00:00,0.0,28.625,67.105,0.0,1.96,0.0
2018-03-21 05:00:00,0.0,28.545,67.385,0.0,3.969,0.0
2018-03-21 06:00:00,22.4,28.63,67.70166667,0.05,4.684,1.03055069
2018-03-21 07:00:00,148.31,29.47,67.13166667,1.8,4.695,2.342001356
2018-03-21 08:00:00,345.5,30.545,65.625,12.04,5.746,2.371207119
2018-03-21 09:00:00,252.45,31.235,64.05433333,15.35,5.276,2.270627
2018-03-21 10:00:00,631.55,32.515,62.41833333,40.08,4.988,2.408084483
2018-03-21 11:00:00,634.16,33.275,59.96333333,49.23,6.544,2.434604746
2018-03-21 12:00:00,367.65,32.655,58.16666667,23.32,6.223,2.439599
2018-03-21 13:00:00,560.84,33.477,54.82166667,47.92,6.597,2.277040678
2018-03-21 14:00:00,432.2,35.18,53.08866667,29.65,4.935,2.34608
2018-03-21 15:00:00,586.55,35.195,53.95333333,24.28,4.667,2.485295
2018-03-21 16:00:00,156.75,32.545,54.62666667,9.55,5.88,2.308105
2018-03-21 17:00:00,68.21,31.14,57.34366667,1.9,7.391,1.848351
2018-03-21 18:00:00,8.35,30.185,60.07833333,0.0,5.381,1.643448
2018-03-21 19:00:00,0.0,29.79,61.52333333,0.0,5.548,0.692682
2018-03-21 20:00:00,0.0,29.63,62.72666667,0.0,5.803,0.0
2018-03-21 21:00:00,0.0,29.23,61.57333333,0.0,5.399,0.0
2018-03-21 22:00:00,0.0,28.915,61.855,0.0,5.505,0.0
2018-03-21 23:00:00,0.0,28.545,62.89166667,0.0,5.494,0.0
2018-03-22 00:00:00,0.0,28.45,64.31066667,0.0,1.615,0.0
2018-03-22 01:00:00,0.0,28.135,65.63433333,0.0,0.86,0.0
2018-03-22 02:00:00,0.0,27.88,66.71933333,0.0,1.185,0.0
2018-03-22 03:00:00,0.0,25.5,67.985,0.0,0.517,0.0
2018-03-22 04:00:00,0.0,24.815,69.04066667,0.0,0.66,0.0
2018-03-22 05:00:00,0.0,24.414,70.23666667,0.0,5.809,0.0
2018-03-22 06:00:00,3.07,24.14,71.09966667,0.0,4.305,1.343798644
2018-03-22 07:00:00,93.12,24.227,69.97333333,1.35,5.105,1.638339
2018-03-22 08:00:00,121.45,24.69,68.32833333,3.85,6.5,2.211366
2018-03-22 09:00:00,220.26,28.065,67.27,12.37,4.973,2.226096
2018-03-22 10:00:00,364.44,30.0,65.55333333,26.82,4.327,2.26455661
2018-03-22 11:00:00,719.3,32.495,63.33666667,54.99,6.061,2.328411864
2018-03-22 12:00:00,644.8,33.615,60.599,51.44,5.407,2.383637288
2018-03-22 13:00:00,687.6,34.91,57.795,44.64,5.47,2.425847797
2018-03-22 14:00:00,196.64,33.0,56.09833333,17.55,3.383,2.439776
2018-03-22 15:00:00,129.72,32.91,55.23166667,8.05,3.41,2.42969
2018-03-22 16:00:00,46.05,30.565,56.49666667,1.15,3.801,2.246569
2018-03-22 17:00:00,55.06,25.63,59.54333333,0.25,4.258,1.215405517
2018-03-22 18:00:00,10.75,26.815,62.63433333,0.0,5.199,0.622827458
2018-03-22 19:00:00,0.0,28.185,62.61833333,0.0,0.49,0.0
2018-03-22 20:00:00,0.0,28.635,64.14,0.0,1.215,0.0
2018-03-22 21:00:00,0.0,28.655,65.64333333,0.0,1.734,0.0
2018-03-22 22:00:00,0.0,28.51,67.29166667,0.0,3.575,0.0
2018-03-22 23:00:00,0.0,28.335,68.268,0.0,2.9,0.0
2018-03-23 00:00:00,0.0,27.54,69.00666667,0.0,1.015,0.0
2018-03-23 01:00:00,0.0,26.67,71.295,0.0,0.265,0.0
2018-03-23 02:00:00,0.0,27.04,72.85,0.0,0.095,0.0
2018-03-23 03:00:00,0.0,27.445,72.79333333,0.0,0.35,0.0
2018-03-23 04:00:00,0.0,27.22,72.64966667,0.0,0.225,0.0
2018-03-23 05:00:00,0.0,26.45,72.88333333,0.0,1.06,0.0
2018-03-23 06:00:00,16.7,26.53,72.80666667,0.05,3.015,1.040107
2018-03-23 07:00:00,106.05,27.83,70.76366667,1.15,6.068,1.900907797
2018-03-23 08:00:00,210.79,28.68,67.11833333,7.05,4.398,2.28079
2018-03-23 09:00:00,417.45,30.07,64.03333333,17.95,6.113,2.303548
2018-03-23 10:00:00,653.15,32.285,61.085,37.54,6.074,2.351216
2018-03-23 11:00:00,659.77,32.715,57.71833333,47.41,5.002,2.379925424
2018-03-23 12:00:00,432.27,33.195,54.78233333,35.21,6.06,2.273667368
2018-03-23 13:00:00,687.85,35.04,,43.74,5.716,2.224041
2018-03-23 14:00:00,374.3,34.328,,22.95,5.422,2.022013448
2018-03-23 15:00:00,178.45,32.97,,9.27,5.527,2.092123729
2018-03-23 16:00:00,216.05,33.345,,6.4,4.259,1.389667241
2018-03-23 17:00:00,64.98,32.285,,0.67,4.111,0.0
2018-03-23 18:00:00,4.82,31.539,,0.0,3.854,0.0
2018-03-23 19:00:00,0.0,31.236,,0.0,3.376,0.0
2018-03-23 20:00:00,0.0,30.8,,0.0,3.601,0.0
2018-03-23 21:00:00,0.0,29.405,54.74166667,0.0,4.701,0.0
2018-03-23 22:00:00,0.0,28.72,58.70333333,0.0,5.26,0.0
2018-03-23 23:00:00,0.0,28.51,60.96166667,0.0,4.452,0.0
2018-03-24 00:00:00,0.0,28.49,62.36166667,0.0,1.501,0.0
2018-03-24 01:00:00,0.0,28.345,63.80166667,0.0,1.32,0.0
2018-03-24 02:00:00,0.0,28.325,64.74166667,0.0,0.84,0.0
2018-03-24 03:00:00,0.0,28.095,65.18333333,0.0,0.46,0.0
2018-03-24 04:00:00,0.0,27.775,65.64333333,0.0,2.46,0.0
2018-03-24 05:00:00,0.0,27.66,65.79333333,0.0,0.38,0.0
2018-03-24 06:00:00,17.2,28.065,66.86833333,0.0,2.295,0.0
2018-03-24 07:00:00,148.25,29.34,67.26666667,1.8,2.615,0.0
2018-03-24 08:00:00,284.65,30.305,65.97333333,9.4,3.435,0.0
2018-03-24 09:00:00,539.75,31.805,61.095,23.3,4.736,0.0
2018-03-24 10:00:00,460.35,32.545,58.18,31.88,4.723,0.0
2018-03-24 11:00:00,804.1,33.915,54.315,54.6,5.797,0.0
2018-03-24 12:00:00,728.93,34.825,,50.69,4.604,0.0
2018-03-24 13:00:00,810.0,36.915,,47.74,4.911,0.0
2018-03-24 14:00:00,455.8,36.16,,26.7,4.808,0.0
2018-03-24 15:00:00,344.1,36.755,,15.7,3.079,0.0
2018-03-24 16:00:00,152.28,33.647,,4.68,5.467,0.0
2018-03-24 17:00:00,86.52,32.517,,0.5,4.972,0.0
2018-03-24 18:00:00,7.55,31.585,,0.0,4.941,0.0
2018-03-24 19:00:00,0.0,31.105,,0.0,2.09,0.0
2018-03-24 20:00:00,0.0,30.805,,0.0,2.235,0.0
2018-03-24 21:00:00,0.0,30.105,,0.0,5.263,0.0
2018-03-24 22:00:00,0.0,29.58,55.81,0.0,7.056,0.0
2018-03-24 23:00:00,0.0,29.325,57.32666667,0.0,6.073,0.0
2018-03-25 00:00:00,0.0,29.07,58.66666667,0.0,1.55,0.0
2018-03-25 01:00:00,0.0,28.899,59.84666667,0.0,1.735,0.0
2018-03-25 02:00:00,0.0,28.71,60.46166667,0.0,1.155,0.0
2018-03-25 03:00:00,0.0,28.515,61.235,0.0,0.905,0.0
2018-03-25 04:00:00,0.0,28.405,62.19866667,0.0,1.34,0.0
2018-03-25 05:00:00,0.0,28.325,62.84666667,0.0,3.405,0.0
2018-03-25 06:00:00,13.05,28.28,63.94666667,0.0,1.265,0.0
2018-03-25 07:00:00,152.3,29.39,64.60333333,2.25,1.07,0.0
2018-03-25 08:00:00,343.15,30.21,63.87833333,9.9,5.1,0.0
2018-03-25 09:00:00,536.25,31.11,61.52266667,24.6,3.784,0.0
2018-03-25 10:00:00,670.33,31.465,59.49133333,39.9,6.934,0.0
2018-03-25 11:00:00,818.93,32.325,58.646,54.55,5.802,0.0
2018-03-25 12:00:00,723.95,32.715,56.84,55.85,6.161,0.0
2018-03-25 13:00:00,740.35,33.445,54.88666667,51.82,5.305,0.0
2018-03-25 14:00:00,680.04,34.49,,40.66,6.345,0.0
2018-03-25 15:00:00,527.75,33.435,,23.37,5.952,0.0
2018-03-25 16:00:00,226.28,31.95,54.71333333,8.5,7.847,0.0
2018-03-25 17:00:00,47.5,30.755,55.04066667,1.3,6.287,0.0
2018-03-25 18:00:00,5.7,30.19,55.71166667,0.0,7.077,0.0
2018-03-25 19:00:00,0.0,29.79,56.945,0.0,6.643,0.0
2018-03-25 20:00:00,0.0,29.445,58.13433333,0.0,4.666,0.0
2018-03-25 21:00:00,0.0,29.135,60.11666667,0.0,3.854,0.0
2018-03-25 22:00:00,0.0,28.955,61.37833333,0.0,5.498,0.0
2018-03-25 23:00:00,0.0,28.795,62.22,0.0,5.836,0.0
2018-03-26 00:00:00,0.0,28.625,63.19166667,0.0,2.716,0.0
2018-03-26 01:00:00,0.0,28.585,63.835,0.0,1.66,0.0
2018-03-26 02:00:00,0.0,28.53,63.89833333,0.0,1.595,0.0
2018-03-26 03:00:00,0.0,28.47,64.195,0.0,1.585,0.0
2018-03-26 04:00:00,0.0,28.515,64.53833333,0.0,0.935,0.0
2018-03-26 05:00:00,0.0,28.5,65.25,0.0,3.305,0.0
2018-03-26 06:00:00,12.3,28.53,65.59333333,0.0,4.345,1.558533559
2018-03-26 07:00:00,107.65,29.043,65.58,1.5,6.014,2.333638983
2018-03-26 08:00:00,279.95,30.035,64.35,9.4,5.882,2.359687
2018-03-26 09:00:00,533.97,31.275,61.145,25.0,7.559,2.37655
2018-03-26 10:00:00,659.25,32.375,57.26566667,42.8,5.949,2.423661356
2018-03-26 11:00:00,708.1,33.385,54.65166667,56.46,6.011,2.449658
2018-03-26 12:00:00,841.9,34.23,,63.71,6.898,2.494147241
2018-03-26 13:00:00,469.46,33.595,,34.25,7.726,2.479505085
2018-03-26 14:00:00,497.75,34.225,,28.06,5.565,2.473357627
2018-03-26 15:00:00,379.74,34.815,,19.6,5.055,2.486426316
2018-03-26 16:00:00,216.16,34.105,,8.75,6.824,2.491395517
2018-03-26 17:00:00,78.75,32.555,,1.5,5.526,2.462310508
2018-03-26 18:00:00,9.65,31.25,,0.0,4.126,2.40234
2018-03-26 19:00:00,0.0,30.26,53.58666667,0.0,5.838,2.379230847
2018-03-26 20:00:00,0.0,30.175,55.99,0.0,4.066,2.38991
2018-03-26 21:00:00,0.0,30.095,56.93333333,0.0,5.53,1.336477627
2018-03-26 22:00:00,0.0,29.82,58.44833333,0.0,7.417,0.0
2018-03-26 23:00:00,0.0,29.475,60.52,0.0,5.693,0.0
2018-03-27 00:00:00,0.0,29.208,62.44166667,0.0,2.655,0.0
2018-03-27 01:00:00,0.0,29.05,63.56,0.0,2.34,0.0
2018-03-27 02:00:00,0.0,28.932,64.21166667,0.0,2.095,0.0
2018-03-27 03:00:00,0.0,28.94,64.65333333,0.0,1.77,0.0
2018-03-27 04:00:00,0.0,28.985,64.81,0.0,1.429,0.0
2018-03-27 05:00:00,0.0,27.705,65.15666667,0.0,5.0,0.0
2018-03-27 06:00:00,2.1,24.86,67.90833333,0.0,4.058,0.446812
2018-03-27 07:00:00,18.63,23.42,68.15166667,0.0,8.044,2.175071
2018-03-27 08:00:00,34.52,24.194,68.345,0.25,3.742,2.190229
2018-03-27 09:00:00,71.3,24.485,68.06733333,2.15,5.092,2.205555
2018-03-27 10:00:00,143.1,25.985,68.07166667,7.15,4.361,2.225497627
2018-03-27 11:00:00,250.6,28.78,67.15833333,15.45,3.926,2.259142759
2018-03-27 12:00:00,395.9,31.625,65.185,27.05,5.081,2.316837
2018-03-27 13:00:00,547.05,32.317,63.03166667,34.6,4.068,2.369049
2018-03-27 14:00:00,504.6,33.215,59.48166667,28.89,4.313,2.391114
2018-03-27 15:00:00,344.9,32.905,57.28,16.0,5.342,2.400768
2018-03-27 16:00:00,239.63,31.85,56.90833333,7.66,5.69,2.3875
2018-03-27 17:00:00,105.15,30.975,56.90833333,1.4,6.121,2.10004
2018-03-27 18:00:00,6.3,29.77,58.495,0.0,4.856,2.079405763
2018-03-27 19:00:00,0.0,28.82,61.16833333,0.0,3.569,2.336192
2018-03-27 20:00:00,0.0,28.59,63.275,0.0,6.39,1.435472542
2018-03-27 21:00:00,0.0,28.47,64.52166667,0.0,4.837,0.0
2018-03-27 22:00:00,0.0,28.3,65.88333333,0.0,5.102,0.0
2018-03-27 23:00:00,0.0,28.255,66.85333333,0.0,4.935,0.0
2018-03-28 00:00:00,0.0,28.095,67.22666667,0.0,1.66,0.0
2018-03-28 01:00:00,0.0,28.095,67.462,0.0,0.9,0.0
2018-03-28 02:00:00,0.0,28.04,68.09166667,0.0,1.05,0.0
